ticker;site;headline;date
AAPL;bloomberg;Apple Plans to Use Its Own Chips in Macs From 2020,;2018-04-02
AAPL;wsj;Apple Plans to Release Watch With Wireless Functionality;2017-08-04
AAPL;cnbc;Apple plans to open a new US campus as part of expansion;2018-01-17
AAPL;theguardian;Apple plans to invest in augmented reality following;2016-07-26
AAPL;cnbc;Apple plans to give away original content for free to device;2018-10-10
AAPL;bloomberg;Apple Plans to Cut Back on Hiring Due to iPhone Sales;2019-01-16
AAPL;wsj;Apple Plans to Bring Feature-Length Films to Theaters;2019-09-27
AAPL;bloomberg;Apple Plans to Bankroll Original Podcasts to Fend Off Rivals;2019-07-16
AAPL;wsj;Apple Plans Three New iPhones This Year, Plays Catch;2019-01-11
AAPL;bloomberg;Apple Plans Sleep Tracking Feature for Future Watch;2019-02-26
AAPL;wsj;Apple Plans Record Number of New iPhones;2015-07-08
AAPL;bloomberg;Apple Plans Mega Bundle of Music, News, TV as Early;2019-11-14
AAPL;bloomberg;Apple Plans Giant High-End iPhone, Lower-Priced Model;2018-02-26
AAPL;wsj;Apple Plans Force of Touch Technology for New iPhones;2015-03-11
AAPL;bloomberg;Apple Plans Combined iPhone, iPad & Mac Apps to Create;2017-12-20
AAPL;reuters;Apple plans China iPhone trade-in program with Foxconn;2015-03-25
AAPL;wsj;Apple Plans Billion-Dollar Austin Campus in Wave of New;2018-12-13
AAPL;wsj;Apple Plans $1 Billion Advanced Manufacturing Fund;2017-05-03
AAPL;bloomberg;Apple Pins Hopes for Mobile Payments on New Goldman;2019-03-26
AAPL;nytimes;Apple Piles On the Features, and Users Say, 'Enough!';2017-06-02
AAPL;bbc;"Apple pide revertir la orden del FBI de desbloquear el """;2016-02-26
AAPL;bbc;"Apple pide disculpas por ralentizar los iPhone ""viejos"" de";2017-12-29
AAPL;bbc;Apple pays disputed Irish tax bill;2018-09-18
AAPL;bloomberg;Apple Pay, Now 2 Years Old, Looks for Ways to Be More;2016-10-11
AAPL;nytimes;Apple Pay Violates Patents Held by Security Technology;2017-05-21
AAPL;bbc;Apple Pay to be available in China from this week;2016-02-18
AAPL;bloomberg;Apple Pay Struggles to Meet Heady Expectations;2018-10-30
AAPL;wsj;Apple Pay Promised to Make Plastic Obsolete. Then Came;2017-04-06
AAPL;bbc;Apple Pay is finally launching in the UK - here's where and;2015-07-14
AAPL;bloomberg;Apple Pay Becomes Top In-Store Mobile Payment Service;2019-10-23
AAPL;theguardian;Apple pay $700000 a year for Tim Cook's security;2015-08-07
AAPL;bbc;Apple patents concert camera blocker;2016-06-30
AAPL;theguardian;Apple patents bold new innovation – a paper bag;2016-09-20
AAPL;theguardian;Apple patent hints at virtual reality iPhone carrying headset;2015-02-18
AAPL;bbc;Apple patent case: Wisconsin university wins huge damages;2015-10-17
AAPL;bloomberg;Apple Partners With Oprah Winfrey for Original Content Push;2018-06-15
AAPL;wsj;Apple Partners With Movie Studio A24 to Make Feature-;2018-11-15
AAPL;cnbc;Apple Park's Steve Jobs theater: What it looks like up close;2017-09-12
AAPL;cnbc;Apple paid up to $6 billion to settle with Qualcomm, UBS;2019-04-18
AAPL;cnbc;Apple owns more US Treasurys than many major countries;2017-08-03
AAPL;nytimes;Apple Owes $14.5 Billion in Back Taxes to Ireland, E.U. Says;2016-08-30
AAPL;bloomberg;Apple Outbids Netflix for Show Starring Jennifer Aniston;2017-11-08
AAPL;bbc;Apple ordered to pull iPhones from stores in Germany;2019-01-03
AAPL;theguardian;Apple ordered to pay €13bn after EU rules Ireland broke;2016-08-30
AAPL;wsj;Apple Ordered by EU to Repay $14.5 Billion in Irish Tax;2016-08-30
AAPL;nytimes;Apple Opens the iMessage Door, and the Ephemera;2016-09-22
AAPL;bloomberg;Apple Opens Secret Laboratory in Taiwan to Develop New;2015-12-14
AAPL;cnbc;Apple opens new San Francisco store with trees, a giant;2016-05-20
AAPL;nytimes;Apple Opening Data Center in China to Comply With;2017-07-12
AAPL;bloomberg;Apple Officially Discontinues Its AirPort Wireless Routers;2018-04-26
AAPL;wsj;Apple Offers Lower-Priced iPad and a Red iPhone;2017-03-21
AAPL;wsj;Apple Offers Lower-Priced iPad and a Red iPhone;2017-03-22
AAPL;nytimes;Apple Offers Free App to Teach Children Coding (iPads;2016-09-12
AAPL;cnbc;Apple now has $243.7 billion in cash on hand;2018-07-31
AAPL;cnbc;Apple News+ review;2019-04-10
AAPL;wsj;Apple News+ Is Great for Magazine Lovers, But It's Not;2019-03-31
AAPL;nytimes;Apple News's Radical Approach: Humans Over Machines;2018-10-25
AAPL;theguardian;Apple News arrives in the UK with 14 newspaper and;2015-10-22
AAPL;cnbc;Apple new usb c charging cables on iPhone 8;2017-02-28
AAPL;bloomberg;Apple New Mac Pro Desktop Costs $52000. Without $400;2019-12-10
AAPL;bloomberg;Apple New Iphone X, iPad Pro, Watch Products 2018;2018-09-10
AAPL;bbc;Apple need to put eye for bug matter - Developer;2018-01-19
AAPL;reuters;Apple nears TV deal with Spielberg for 'Amazing Stories';2017-10-10
AAPL;wsj;Apple Names Jeff Williams First COO Since Tim Cook;2015-12-17
AAPL;cnbc;Apple named best private sector employer in the UK;2018-10-22
AAPL;bloomberg;Apple Must Face iPhone App Antitrust Suit, Supreme Court;2019-05-13
AAPL;bbc;Apple Music's Jimmy Iovine says streaming services are ';2018-03-24
AAPL;bbc;Apple Music: What you need to know as it launches;2015-06-30
AAPL;nytimes;Apple Music: Platform? Promoter? Both;2016-12-22
AAPL;theguardian;Apple Music to pay royalties during free trial: 'We hear you;2015-06-22
AAPL;wsj;Apple Music Review: Behind a Messy Interface Is;2015-07-07
AAPL;wsj;Apple Music Overtakes Spotify in Paid U.S. Subscribers;2019-04-05
AAPL;wsj;Apple Music on Track to Overtake Spotify in U.S. Subscribers;2018-02-05
AAPL;nytimes;Apple Music Makes Debut With D.J. Carrying the Flag;2015-06-30
AAPL;nytimes;Apple Music Is Unveiled, Along With Operating System;2015-06-08
AAPL;nytimes;Apple Music Is Strong on Design, Weak on Social Networking;2015-07-01
AAPL;theguardian;Apple Music is being overhauled? Good - here's what it;2016-05-04
AAPL;bbc;Apple Music gets Android app;2015-11-11
AAPL;bbc;Apple Music festival cancelled after 10 years;2017-09-05
AAPL;bbc;Apple Music changes policy after Taylor Swift stand;2015-06-22
AAPL;nytimes;Apple Music and Labels Investigated in 2 States;2015-06-09
AAPL;reuters;Apple moves to store iCloud keys in China, raising human;2018-02-23
AAPL;wsj;Apple Moves Mac Pro Production to China;2019-06-28
AAPL;theguardian;Apple might let developers pay to have their apps;2016-04-14
AAPL;bbc;Apple might be changing its iPhone font but will you notice?;2015-05-21
AAPL;bbc;Apple mengakui sengaja 'memperlambat' kinerja iPhone;2017-12-22
AAPL;theguardian;Apple may replace iPhone home button with fingerprint;2017-02-15
AAPL;bloomberg;Apple May Pay Image Price for 'Demoralizing' Worker;2015-07-02
AAPL;wsj;Apple May Lean on iPhone XR to Juice Sales;2018-10-26
AAPL;cnbc;Apple may be planning a waterproof iPhone;2015-03-05
AAPL;cnbc;Apple may add in-screen fingerprint reader to 2020 iPhones;2019-09-05
AAPL;theguardian;Apple Martin tells off mother Gwyneth Paltrow for sharing;2019-03-28
AAPL;cnbc;Apple market capitalization hits $800 billion;2017-05-08
AAPL;bbc;Apple Maps: Grand plan to fix iPhone Maps app;2018-06-29
AAPL;cnbc;Apple makes iPhone screen fixes easier as states mull;2017-06-07
AAPL;wsj;Apple Makes Changes to News App;2016-09-15
AAPL;theguardian;Apple made Siri deflect questions on feminism, leaked;2019-09-06
AAPL;wsj;Apple MacBook vs. HP Spectre: How Thin Does Your;2016-06-21
AAPL;wsj;Apple MacBook Review: The Laptop of the Future Isn't;2015-04-09
AAPL;wsj;Apple MacBook Pro Review: Same, Better and Worse;2016-11-14
AAPL;theguardian;Apple MacBook Air review: the new default Mac;2018-12-04
AAPL;bbc;Apple Mac computers targeted by ransomware and spyware;2017-06-13
AAPL;bbc;Apple luncurkan tiga varian iPhone X - BBC News Indonesia;2018-09-13
AAPL;reuters;Apple lowers some iPhone prices outside U.S. to offset;2019-01-30
AAPL;cnbc;Apple lost a 'Steve Jobs' trademark battle in Italy;2017-12-28
AAPL;bbc;Apple loses trademark fight over 'iPhone' name in China;2016-05-04
AAPL;wsj;Apple Loses Bid to End App Antitrust Case in Supreme Court;2019-05-13
AAPL;theguardian;Apple loses 'iphone' leather goods case in Chinese court;2016-05-04
AAPL;wsj;Apple Looks to Open First Store in Samsung's Backyard;2016-09-22
AAPL;wsj;Apple Looks to India for Growth;2016-05-18
AAPL;wsj;Apple Looks to Expand Advertising Business With New;2018-06-01
AAPL;theguardian;Apple looking into video of exploding iPhone 7 Plus;2017-02-24
AAPL;bloomberg;Apple Live Event: New iPhone 2019 Touts Largest Screens;2018-09-12
AAPL;wsj;Apple Limits Lengthy iPhone X Testing for Most Reviewers;2017-10-31
AAPL;theguardian;Apple leaves Facebook offices in disarray after revoking;2019-01-31
AAPL;theguardian;Apple leaks images that apparently show new MacBook Pro;2016-10-26
AAPL;cnbc;Apple launching medical clinics for employees;2018-02-27
AAPL;theguardian;Apple launches second generation AirPods with wireless;2019-03-20
AAPL;bloomberg;Apple Launches Red iPhone 8 to Keep Line Fresh Mid-Cycle;2018-04-09
AAPL;bbc;Apple launches red iPhone 7 and video app;2017-03-21
AAPL;cnbc;Apple launches Pay Cash peer-to-peer payments;2017-06-05
AAPL;theguardian;Apple launches new version of cheapest iPad;2019-09-10
AAPL;theguardian;Apple launches new MacBook Pro laptop with Touch Bar;2016-10-27
AAPL;theguardian;Apple launches new MacBook Air with retina display;2018-10-30
AAPL;bloomberg;Apple Launches New Low-Cost iPad With Larger Screen;2019-09-10
AAPL;theguardian;Apple launches new iPad Mini and iPad Air;2019-03-18
AAPL;bloomberg;Apple Launches New AirPods With Longer Talk Time;2019-03-20
AAPL;wsj;Apple Launches New AirPods in Wearables Push;2019-03-20
AAPL;cnbc;Apple launches Machine Learning Journal;2017-07-19
AAPL;theguardian;Apple launches iPhone XS, XS Max and XR – as it happened;2018-09-12
AAPL;theguardian;Apple launches Clips as it bids for a slice of the Snapchat;2017-04-07
AAPL;wsj;Apple Launches Bigger, Pricier iPhones;2018-09-12
AAPL;cnbc;Apple launched new iPhones today, a product Steve Jobs;2018-09-12
AAPL;cnbc;Apple launched a website to prove the App Store isn't;2019-05-29
AAPL;theguardian;Apple launch event: new MacBook Pro, US TV app and more;2016-10-27
AAPL;nytimes;Apple Kuchen for a Sweet Jewish New Year;2015-09-04
AAPL;theguardian;Apple kills off iPod Nano and Shuffle, marking the end of;2017-07-28
AAPL;nytimes;Apple Keeps Making Computer in Texas After Tariff Waivers;2019-09-23
AAPL;cnbc;Apple just updated its MacBook Pro with new processors;2018-07-12
AAPL;cnbc;Apple just made it easier than ever to set up a new iPhone;2019-07-23
AAPL;bloomberg;Apple Just Killed The Google Pixel's Killer Feature: Review;2019-10-29
GOOG;bloomberg;Apple Just Killed The Google Pixel's Killer Feature: Review;2019-10-29
AAPL;bbc;Apple jams Facebook's web-tracking tools;2018-06-04
AAPL;theguardian;Apple issues global recall for AC power adaptors after ';2016-01-28
AAPL;theguardian;Apple issues bonds worth estimated $12bn;2016-02-16
AAPL;bloomberg;Apple Issues a Second Green Bond to Finance Clean Energy;2017-06-13
AAPL;nytimes;Apple Is Worth $1000000000000. Two Decades Ago, It;2018-08-02
AAPL;bloomberg;Apple Is the Richest Company, So Where Are;2018-04-11
AAPL;nytimes;Apple Is the Most Valuable Public Company Ever. But How;2017-12-21
AAPL;bloomberg;Apple Is the First $1 Trillion U.S. Company;2018-08-02
AAPL;cnbc;Apple is shutting down iTunes—here's what will happen to;2019-06-04
AAPL;bloomberg;Apple Is Said to Plan Revamped Low-Cost Macs to Ignite;2018-08-20
AAPL;bloomberg;Apple Is Said to Develop Gadget Displays in Secret Facility;2018-03-19
AAPL;nytimes;Apple Is Said to Be Trying to Make It Harder to Hack iPhones;2016-02-24
AAPL;bloomberg;Apple Is Said to Be Close to Opening First Retail Store in;2019-05-08
AAPL;cnbc;Apple is reportedly delaying new iOS features until next year;2018-01-30
AAPL;bloomberg;Apple Is Ramping Up Work on AR Headset to Succeed;2017-11-08
AAPL;bloomberg;Apple Is Planning to Launch a News Subscription Service;2018-04-17
AAPL;bloomberg;Apple Is Planning Its First Education-Related Event Since;2018-03-16
AAPL;bloomberg;Apple Is Planning 3-D Cameras for New iPhones in AR Push;2019-01-30
AAPL;cnbc;Apple is moving from a hardware to services business;2018-11-02
AAPL;cnbc;Apple is making an eco-friendly change;2016-04-05
AAPL;bloomberg;Apple Is Losing India to Android Rivals. Here's;2018-08-06
AAPL;cnbc;Apple is killing Lightning connector on top iPhones by;2019-12-05
AAPL;cnbc;Apple is killing its iPhone X according to supplier earnings;2018-05-01
AAPL;wsj;Apple Is Interested in Japan Display's LCDs for Some;2017-09-28
AAPL;cnbc;Apple is headed for a clash with Trump on some crucial;2016-11-22
AAPL;cnbc;Apple is giving $2500 stock awards to some employees;2018-01-17
AAPL;nytimes;Apple Is Forming an Auto Team;2015-02-19
AAPL;bbc;Apple is first public company worth $1 trillion;2018-08-02
AAPL;wsj;Apple Is Discussing Manufacturing in India, Government;2016-12-20
AAPL;bloomberg;Apple Is Close to Buying Shazam;2017-12-08
AAPL;wsj;Apple Is a Hedge Fund That Makes Phones;2018-08-23
AAPL;cnbc;Apple is 'looking into' why some iPhone 8 batteries are;2017-10-07
AAPL;cnbc;Apple iPhone: Retailers are slashing prices across China;2019-01-11
AAPL;bloomberg;Apple iPhone: Don't Be So Sure About a 'Super Cycle';2017-03-30
AAPL;nytimes;Apple iPhone, Once a Status Symbol in China, Loses Its;2016-04-27
AAPL;bloomberg;Apple iPhone, Amazon Echo Production Moving From;2019-08-29
AMZN;bloomberg;Apple iPhone, Amazon Echo Production Moving From;2019-08-29
AAPL;bbc;Apple iPhone XS unveiled alongside fall-detecting Watch;2018-09-12
AAPL;theguardian;Apple iPhone XS review: two steps forward, one step back;2018-10-04
AAPL;nytimes;Apple iPhone XR Review: A Cheaper Phone Suited to;2018-10-23
AAPL;cnbc;Apple iPhone XR review;2018-10-23
AAPL;bbc;Apple iPhone X: The network of suppliers set to benefit;2017-09-13
AAPL;bbc;Apple iPhone X: The internet reacts;2017-09-12
AAPL;cnbc;Apple iPhone X: Face ID in action;2017-10-31
AAPL;bbc;Apple iPhone X yang mahal dan canggih, apa reaksi media?;2017-09-13
AAPL;cnbc;Apple iPhone X will be killed off this year, analyst says;2018-04-20
AAPL;cnbc;Apple iPhone X wait times rise as demand exceeds supply;2017-10-27
AAPL;cnbc;Apple iPhone X review: The best smartphone you can buy;2017-10-31
AAPL;bloomberg;Apple iPhone X Reportedly Facing Production Delays to 3-;2017-09-27
AAPL;wsj;Apple iPhone X Production Woe Sparked by Juliet and Her;2017-09-27
AAPL;cnbc;Apple iPhone X lookalike phones;2018-02-28
AAPL;cnbc;Apple iPhone X is reportedly assembled with illegal high;2017-11-21
AAPL;wsj;Apple iPhone X in Face-Off as Huawei's Mate 10 Launches;2017-10-16
AAPL;cnbc;Apple iPhone X expectations 'still too high' despite stock drop;2018-01-02
AAPL;cnbc;Apple iPhone X bug that prevents users from answering;2018-02-05
AAPL;cnbc;Apple iPhone X announced;2017-09-12
AAPL;cnbc;Apple iPhone X Animoji mimic your face;2017-11-01
AAPL;bbc;Apple iPhone X adopts facial recognition and OLED screen;2017-09-12
AAPL;cnbc;Apple iPhone X ad features singing karaoke poop emoji or;2017-11-28
AAPL;cnbc;Apple iPhone X 'most highly-anticipated' version of device;2017-11-07
AAPL;wsj;Apple iPhone With Curved Screen Could Come as Soon;2016-11-28
AAPL;theguardian;Apple iPhone users angered by Safari browser crash;2016-01-27
AAPL;bloomberg;Apple iPhone Supplier Foxconn Planning Deep Cost Cuts;2018-11-21
AAPL;cnbc;Apple iPhone SE2 with iPhone 11 A13 processor coming;2019-10-03
AAPL;theguardian;Apple iPhone SE review – too small for most people;2016-04-13
AAPL;cnbc;Apple iPhone sales, ASP Q4 2018;2018-11-01
AAPL;wsj;Apple iPhone Sales Grow at Slowest Rate Ever;2016-01-26
AAPL;bbc;Apple iPhone sales fall, but beat estimates;2016-10-25
AAPL;bbc;Apple iPhone sales drop at record pace;2019-05-01
AAPL;cnbc;Apple iPhone parental controls bug in iOS 13 lets kids text;2019-12-12
AAPL;wsj;Apple iPhone Data Theft Tests China's New Cybersecurity;2017-06-07
AAPL;cnbc;Apple iPhone 9 batteries to be supplied by LG Chem;2017-07-20
AAPL;wsj;Apple iPhone 6S: Reading the Preorder Tea Leaves;2015-09-14
AAPL;theguardian;Apple iPhone 6S and 6S Plus: faster processors, better;2015-09-09
AAPL;theguardian;Apple iPhone 6S and 6S Plus review roundup;2015-09-22
AAPL;cnbc;Apple iPhone 11: China sales could be hurt by no 5G;2019-09-11
AAPL;cnbc;Apple iPhone 11 shows transformation to camera company;2019-09-15
AAPL;cnbc;Apple iPhone 11 most popular model pre-ordered in China;2019-09-16
AAPL;cnbc;Apple iPhone 11 goes on sale with lines outside major stores;2019-09-20
AAPL;bloomberg;Apple iPhone 11 (AAPL): Cameras, New Pro Hope to;2019-09-10
AAPL;cnbc;Apple iPad Pro, MacBook, Mac Mini announcement;2018-10-30
AAPL;cnbc;Apple iPad Pro review;2018-11-15
AAPL;theguardian;Apple iPad Pro and iPhone 6S launch: key points at a glance;2015-09-09
AAPL;cnbc;Apple iPad Mini 5th generation review;2019-03-21
AAPL;cnbc;Apple Iowa Jobs:Tim Cook speech reveals $1.3 billion data;2017-08-24
AAPL;theguardian;Apple iOS 9.3: activation lock and web link crashes plague;2016-03-29
AAPL;bloomberg;Apple iOS 14: Features, Changes, Testing After iOS 13 Bugs;2019-11-21
AAPL;cnbc;Apple iOS 13 Siri improvements for iPhone, iPad, Watch;2019-06-04
AAPL;cnbc;Apple iOS 13 features coming to iPhone;2019-06-03
AAPL;cnbc;Apple iOS 11 slowdown on iPhone 6S: John Poole's advice;2017-12-21
AAPL;bloomberg;Apple Invites Hollywood Stars to Video Service Launch;2019-02-13
AAPL;bbc;Apple invests in Chinese Uber rival Didi Chuxing;2016-05-13
AAPL;reuters;Apple invests $1 billion in Chinese ride-hailing service Didi;2016-05-12
AAPL;bbc;Apple investors urge action on 'smartphone addiction';2018-01-08
AAPL;bloomberg;Apple Investors Seek Clues on Next iPhones With Results;2018-07-30
AAPL;bbc;Apple investigating swollen batteries in iPhone 8 Plus;2017-10-09
AAPL;wsj;Apple Investigated Possible Business Misconduct in Its;2018-11-30
AAPL;bbc;Apple investigated by France for 'planned obsolescence';2018-01-08
AAPL;cnbc;Apple introduces tools to combat technology addiction;2018-06-04
AAPL;bloomberg;Apple Introduces Cheapest iPad Yet, Special Edition Red;2017-03-21
AAPL;cnbc;Apple increases trade-in value of older iPhone models;2018-11-28
AAPL;theguardian;Apple increases App Store prices by 25% following Brexit;2017-01-17
AAPL;reuters;Apple Inc bans Alex Jones app for 'objectionable content';2018-09-07
